SecurityID,Market,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNum,SellNum
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,161622,26852
600000,XSHG,2020.01.02T09:30:00.000,12.47,271,3379.36999999999989,132062,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,600,7482,134743,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,200,2494,135812,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,8300,103501,138279,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,3400,42398,139186,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,17229,214845.630000000004656,142339,161903
600000,XSHG,2020.01.02T09:30:00.000,12.47,701,8741.469999999999345,142339,162055
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,162473,26907
600000,XSHG,2020.01.02T09:30:00.000,12.48,1400,17472,162473,39233
600000,XSHG,2020.01.02T09:30:00.000,12.48,3600,44928,162495,39233
600000,XSHG,2020.01.02T09:30:00.000,12.48,1200,14976,162495,41807
600000,XSHG,2020.01.02T09:30:00.000,12.47,100,1247,142339,162776
600000,XSHG,2020.01.02T09:30:00.000,12.48,3800,47424,162953,41807
600000,XSHG,2020.01.02T09:30:00.000,12.48,1200,14976,162953,57997
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,163327,57997
600000,XSHG,2020.01.02T09:30:00.000,12.47,10000,124700,142339,163332
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,163369,57997
600000,XSHG,2020.01.02T09:30:00.000,12.48,5800,72384,163724,57997
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,163724,60302
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,163724,62557
600000,XSHG,2020.01.02T09:30:00.000,12.47,10000,124700,142339,163810
600000,XSHG,2020.01.02T09:30:00.000,12.47,1970,24565.900000000001455,142339,164485
600000,XSHG,2020.01.02T09:30:00.000,12.47,3000,37410,146659,164485
600000,XSHG,2020.01.02T09:30:00.000,12.47,30,374.100000000000022,146723,164485
600000,XSHG,2020.01.02T09:30:00.000,12.48,1400,17472,165673,62557
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,165673,84550
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,165718,84550
600000,XSHG,2020.01.02T09:30:00.000,12.47,2600,32422,146723,165796
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,165982,84550
600000,XSHG,2020.01.02T09:30:00.000,12.48,300,3744,165982,84636
600000,XSHG,2020.01.02T09:30:00.000,12.48,10000,124800,165982,86019
600000,XSHG,2020.01.02T09:30:00.000,12.48,7700,96096,165982,94061
600000,XSHG,2020.01.02T09:30:00.000,12.48,300,3744,166167,94061
600000,XSHG,2020.01.02T09:30:00.000,12.48,6000,74880,166347,95097
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,166347,96264
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,166347,97282
600000,XSHG,2020.01.02T09:30:00.000,12.48,1500,18720,166347,98739
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,166347,99934
600000,XSHG,2020.01.02T09:30:00.000,12.48,4800,59904,166347,109133
600000,XSHG,2020.01.02T09:30:00.000,12.47,2370,29553.900000000001455,146723,166459
600000,XSHG,2020.01.02T09:30:00.000,12.47,2630,32796.099999999998544,147513,166459
600000,XSHG,2020.01.02T09:30:00.000,12.48,200,2496,166851,109133
600000,XSHG,2020.01.02T09:30:00.000,12.48,300,3744,166851,110885
600000,XSHG,2020.01.02T09:30:00.000,12.48,300,3744,166862,110885
600000,XSHG,2020.01.02T09:30:00.000,12.48,200,2496,166862,114640
600000,XSHG,2020.01.02T09:30:00.000,12.48,1100,13728,167303,114640
600000,XSHG,2020.01.02T09:30:00.000,12.48,3500,43680,167303,116182
600000,XSHG,2020.01.02T09:30:00.000,12.48,1100,13728,167303,116354
600000,XSHG,2020.01.02T09:30:00.000,12.48,2300,28704,167303,119395
600000,XSHG,2020.01.02T09:30:00.000,12.48,2400,29952,167335,119395
600000,XSHG,2020.01.02T09:30:00.000,12.48,300,3744,167346,119395
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,167346,121466
600000,XSHG,2020.01.02T09:30:00.000,12.48,200,2496,167346,129405
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,167675,129405
600000,XSHG,2020.01.02T09:30:00.000,12.47,370,4613.899999999999636,147513,167693
600000,XSHG,2020.01.02T09:30:00.000,12.47,630,7856.100000000000363,147590,167693
600000,XSHG,2020.01.02T09:30:00.000,12.47,2000,24940,147590,167711
600000,XSHG,2020.01.02T09:30:00.000,12.48,800,9984,167826,129405
600000,XSHG,2020.01.02T09:30:00.000,12.48,500,6240,167826,133454
600000,XSHG,2020.01.02T09:30:00.000,12.48,2400,29952,168319,133454
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,168552,133454
600000,XSHG,2020.01.02T09:30:00.000,12.48,1100,13728,168665,133454
600000,XSHG,2020.01.02T09:30:00.000,12.48,900,11232,168665,133809
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,168666,133809
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,169334,133809
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,169334,139242
600000,XSHG,2020.01.02T09:30:00.000,12.48,1500,18720,169334,140606
600000,XSHG,2020.01.02T09:30:00.000,12.48,1700,21216,169334,145229
600000,XSHG,2020.01.02T09:30:00.000,12.48,3000,37440,169334,148432
600000,XSHG,2020.01.02T09:30:00.000,12.48,1700,21216,169334,156885
600000,XSHG,2020.01.02T09:30:00.000,12.48,800,9984,169603,156885
600000,XSHG,2020.01.02T09:30:00.000,12.48,1100,13728,169603,162365
600000,XSHG,2020.01.02T09:30:00.000,12.48,1400,17472,169726,162365
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,169726,162576
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,169726,164136
600000,XSHG,2020.01.02T09:30:00.000,12.48,500,6240,169726,167684
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,169757,168770
600000,XSHG,2020.01.02T09:30:00.000,12.48,1500,18720,169802,168770
600000,XSHG,2020.01.02T09:30:00.000,12.47,5370,66963.899999999994179,147590,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,1000,12470,147968,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,2500,31175,149639,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,1600,19952,149768,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,400,4988,150205,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,800,9976,151619,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,25000,311750,152866,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,2100,26187,153141,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,1800,22446,153876,170153
600000,XSHG,2020.01.02T09:30:00.000,12.47,830,10350.100000000000363,154715,170153
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,170302,168770
600000,XSHG,2020.01.02T09:30:00.000,12.48,1600,19968,170555,168770
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,170555,169736
600000,XSHG,2020.01.02T09:30:00.000,12.48,1300,16224,170555,170315
600000,XSHG,2020.01.02T09:30:00.000,12.48,2000,24960,170643,170315
600000,XSHG,2020.01.02T09:30:00.000,12.48,5200,64896,170695,170315
600000,XSHG,2020.01.02T09:30:00.000,12.48,1500,18720,170803,170315
600000,XSHG,2020.01.02T09:30:00.000,12.49,1500,18735,170845,5272
600000,XSHG,2020.01.02T09:30:00.000,12.49,200,2498,170845,22737
600000,XSHG,2020.01.02T09:30:00.000,12.49,200,2498,170845,22738
600000,XSHG,2020.01.02T09:30:00.000,12.49,2000,24980,170845,26837
600000,XSHG,2020.01.02T09:30:00.000,12.49,2500,31225,170845,30775
600000,XSHG,2020.01.02T09:30:00.000,12.49,5000,62450,170845,35548
600000,XSHG,2020.01.02T09:30:00.000,12.49,800,9992,170845,37880
600000,XSHG,2020.01.02T09:30:00.000,12.49,1000,12490,170845,40420
600000,XSHG,2020.01.02T09:30:00.000,12.49,1000,12490,170845,46831
600000,XSHG,2020.01.02T09:30:00.000,12.49,1000,12490,170845,48603
600000,XSHG,2020.01.02T09:30:00.000,12.49,500,6245,170845,51274
600000,XSHG,2020.01.02T09:30:00.000,12.49,200,2498,170845,56192
600000,XSHG,2020.01.02T09:30:00.000,12.49,200,2498,170845,57272
600000,XSHG,2020.01.02T09:30:00.000,12.49,400,4996,170845,57447
600000,XSHG,2020.01.02T09:30:00.000,12.49,600,7494,170845,57448
600000,XSHG,2020.01.02T09:30:00.000,12.49,800,9992,170845,57449
600000,XSHG,2020.01.02T09:30:00.000,12.49,1200,14988,170845,57450
600000,XSHG,2020.01.02T09:30:00.000,12.49,100,1249,170845,75068
600000,XSHG,2020.01.02T09:30:00.000,12.49,100,1249,170845,75069
600000,XSHG,2020.01.02T09:30:00.000,12.49,1000,12490,170845,77581
600000,XSHG,2020.01.02T09:30:00.000,12.49,9700,121153,170845,86192
600000,XSHG,2020.01.02T09:30:00.000,12.49,4000,49960,171089,86192
600000,XSHG,2020.01.02T09:30:00.000,12.48,100,1248,170803,171715
600000,XSHG,2020.01.02T09:30:00.000,12.48,1000,12480,171133,171715
600000,XSHG,2020.01.02T09:30:00.000,12.47,38900,485083,154715,171715
600000,XSHG,2020.01.02T09:30:00.000,12.48,500,6240,171769,172177
600000,XSHG,2020.01.02T09:30:00.000,12.49,500,6245,172418,86192
600000,XSHG,2020.01.02T09:30:00.000,12.49,200,2498,172752,86192
600000,XSHG,2020.01.02T09:30:01.000,12.48,2000,24960,171769,174970
600000,XSHG,2020.01.02T09:30:01.000,12.49,5600,69944,175487,86192
600000,XSHG,2020.01.02T09:30:01.000,12.49,300,3747,175487,92324
600000,XSHG,2020.01.02T09:30:01.000,12.49,5000,62450,175487,95695
600000,XSHG,2020.01.02T09:30:01.000,12.49,1200,14988,175487,101454
600000,XSHG,2020.01.02T09:30:01.000,12.49,1631,20371.18999999999869,175487,101517
600000,XSHG,2020.01.02T09:30:01.000,12.49,1500,18735,175487,105087
600000,XSHG,2020.01.02T09:30:01.000,12.49,769,9604.80999999999949,175487,105127
600000,XSHG,2020.01.02T09:30:01.000,12.49,1000,12490,175748,105127
600000,XSHG,2020.01.02T09:30:01.000,12.48,300,3744,171769,176173
600000,XSHG,2020.01.02T09:30:01.000,12.48,6700,83616,171961,176407
600000,XSHG,2020.01.02T09:30:01.000,12.48,2000,24960,171961,177676
600000,XSHG,2020.01.02T09:30:01.000,12.48,1300,16224,171961,177688
600000,XSHG,2020.01.02T09:30:01.000,12.48,500,6240,172087,177688
600000,XSHG,2020.01.02T09:30:01.000,12.48,1200,14976,172692,177688
600000,XSHG,2020.01.02T09:30:01.000,12.49,231,2885.190000000000054,178197,105127
600000,XSHG,2020.01.02T09:30:01.000,12.49,269,3359.809999999999945,178197,109643
600000,XSHG,2020.01.02T09:30:01.000,12.49,1231,15375.190000000000509,178668,109643
600000,XSHG,2020.01.02T09:30:01.000,12.49,4169,52070.809999999997671,178668,110502
600000,XSHG,2020.01.02T09:30:01.000,12.49,831,10379.190000000000509,178777,110502
600000,XSHG,2020.01.02T09:30:01.000,12.49,669,8355.80999999999949,178777,113016
600000,XSHG,2020.01.02T09:30:01.000,12.48,5000,62400,172692,179160
600000,XSHG,2020.01.02T09:30:01.000,12.49,1331,16624.18999999999869,179771,113016
600000,XSHG,2020.01.02T09:30:01.000,12.49,4069,50821.809999999997671,179771,116786
600000,XSHG,2020.01.02T09:30:01.000,12.48,2000,24960,172692,180385
600000,XSHG,2020.01.02T09:30:01.000,12.49,100,1249,180730,116786
600000,XSHG,2020.01.02T09:30:01.000,12.48,100,1248,172692,181052
600000,XSHG,2020.01.02T09:30:01.000,12.49,1831,22869.18999999999869,181511,116786
600000,XSHG,2020.01.02T09:30:01.000,12.49,1000,12490,181511,117955
600000,XSHG,2020.01.02T09:30:01.000,12.49,1000,12490,181511,119346
600000,XSHG,2020.01.02T09:30:01.000,12.49,169,2110.809999999999945,181511,121416
600000,XSHG,2020.01.02T09:30:01.000,12.48,1700,21216,172692,181972
600000,XSHG,2020.01.02T09:30:01.000,12.48,500,6240,172761,181972
600000,XSHG,2020.01.02T09:30:01.000,12.48,800,9984,172847,181972
600000,XSHG,2020.01.02T09:30:01.000,12.48,4000,49920,173139,181972
600000,XSHG,2020.01.02T09:30:01.000,12.48,3000,37440,173422,181972
600000,XSHG,2020.01.02T09:30:01.000,12.49,500,6245,182982,121416
600000,XSHG,2020.01.02T09:30:01.000,12.48,2200,27456,173422,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,1000,12480,173780,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,800,9984,173930,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,900,11232,173959,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,300,3744,174386,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,1000,12480,174409,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,400,4992,174907,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,400,4992,174909,183277
600000,XSHG,2020.01.02T09:30:01.000,12.48,1800,22464,175133,183277
600000,XSHG,2020.01.02T09:30:01.000,12.49,4331,54094.190000000002328,183439,121416
600000,XSHG,2020.01.02T09:30:01.000,12.49,500,6245,183439,123170
600000,XSHG,2020.01.02T09:30:01.000,12.49,569,7106.8100000000004,183439,123639
600000,XSHG,2020.01.02T09:30:01.000,12.48,2600,32448,175133,183880
600000,XSHG,2020.01.02T09:30:01.000,12.48,600,7488,175133,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,300,3744,175257,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,100,1248,175915,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,1000,12480,177126,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,2400,29952,177425,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,8000,99840,177751,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,1000,12480,178614,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,900,11232,179202,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,500,6240,179471,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,400,4992,179613,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,6100,76128,179666,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,300,3744,179782,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,1000,12480,180158,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,400,4992,181257,184843
600000,XSHG,2020.01.02T09:30:01.000,12.48,2200,27456,182280,184843
600000,XSHG,2020.01.02T09:30:01.000,12.49,800,9992,185792,123639
600000,XSHG,2020.01.02T09:30:01.000,12.49,300,3747,185800,123639
600000,XSHG,2020.01.02T09:30:01.000,12.49,331,4134.189999999999599,185928,123639
600000,XSHG,2020.01.02T09:30:01.000,12.49,469,5857.8100000000004,185928,125239
600000,XSHG,2020.01.02T09:30:01.000,12.48,100,1248,182280,185949
600000,XSHG,2020.01.02T09:30:01.000,12.48,1500,18720,182464,185949
600000,XSHG,2020.01.02T09:30:01.000,12.48,400,4992,182465,185949
600000,XSHG,2020.01.02T09:30:01.000,12.48,6200,77376,182465,186181
600000,XSHG,2020.01.02T09:30:01.000,12.48,1300,16224,182689,186181
600000,XSHG,2020.01.02T09:30:01.000,12.49,231,2885.190000000000054,186229,125239
600000,XSHG,2020.01.02T09:30:01.000,12.49,400,4996,186229,125530
600000,XSHG,2020.01.02T09:30:01.000,12.49,869,10853.80999999999949,186229,128376
600000,XSHG,2020.01.02T09:30:01.000,12.49,131,1636.190000000000054,187040,128376
600000,XSHG,2020.01.02T09:30:01.000,12.49,1869,23343.810000000001309,187040,135529
600000,XSHG,2020.01.02T09:30:01.000,12.48,900,11232,182689,187102
600000,XSHG,2020.01.02T09:30:01.000,12.49,3131,39106.190000000002328,187199,135529
600000,XSHG,2020.01.02T09:30:01.000,12.49,300,3747,187199,136224
600000,XSHG,2020.01.02T09:30:01.000,12.49,1969,24592.810000000001309,187199,137890
600000,XSHG,2020.01.02T09:30:01.000,12.49,131,1636.190000000000054,187541,137890
600000,XSHG,2020.01.02T09:30:01.000,12.49,1000,12490,187541,139761
600000,XSHG,2020.01.02T09:30:01.000,12.49,4269,53319.809999999997671,187541,141247
600000,XSHG,2020.01.02T09:30:01.000,12.49,731,9130.190000000000509,187618,141247
600000,XSHG,2020.01.02T09:30:01.000,12.49,900,11241,187618,150510
600000,XSHG,2020.01.02T09:30:01.000,12.49,2000,24980,187618,152444
600000,XSHG,2020.01.02T09:30:01.000,12.49,800,9992,187618,159901
600000,XSHG,2020.01.02T09:30:01.000,12.49,969,12102.80999999999949,187618,163764
600000,XSHG,2020.01.02T09:30:02.000,12.49,1031,12877.190000000000509,188609,163764
600000,XSHG,2020.01.02T09:30:02.000,12.49,2969,37082.809999999997671,188609,168777
600000,XSHG,2020.01.02T09:30:02.000,12.49,500,6245,189342,168777
600000,XSHG,2020.01.02T09:30:02.000,12.49,4600,57454,189547,168777
600000,XSHG,2020.01.02T09:30:02.000,12.48,1100,13728,182689,189646
600000,XSHG,2020.01.02T09:30:02.000,12.48,3100,38688,182689,189971
600000,XSHG,2020.01.02T09:30:02.000,12.49,500,6245,190033,168777
600000,XSHG,2020.01.02T09:30:02.000,12.48,3000,37440,182689,191228
600000,XSHG,2020.01.02T09:30:02.000,12.48,900,11232,182689,191423
600000,XSHG,2020.01.02T09:30:02.000,12.49,1431,17873.18999999999869,191470,168777
600000,XSHG,2020.01.02T09:30:02.000,12.49,8569,107026.809999999997671,191470,185767
600000,XSHG,2020.01.02T09:30:02.000,12.48,500,6240,182689,191644
600000,XSHG,2020.01.02T09:30:02.000,12.48,300,3744,182689,191886
600000,XSHG,2020.01.02T09:30:02.000,12.48,700,8736,182689,192567
600000,XSHG,2020.01.02T09:30:02.000,12.49,1431,17873.18999999999869,192730,185767
600000,XSHG,2020.01.02T09:30:02.000,12.49,300,3747,192730,190935
600000,XSHG,2020.01.02T09:30:02.000,12.49,269,3359.809999999999945,192730,195458
600000,XSHG,2020.01.02T09:30:02.000,12.48,31,386.879999999999995,182689,195458
600000,XSHG,2020.01.02T09:30:02.000,12.48,12000,149760,182689,196820
600000,XSHG,2020.01.02T09:30:02.000,12.49,2000,24980,196924,196351
600000,XSHG,2020.01.02T09:30:02.000,12.48,3000,37440,182689,198871
600000,XSHG,2020.01.02T09:30:02.000,12.49,400,4996,199161,196351
600000,XSHG,2020.01.02T09:30:02.000,12.48,300,3744,182689,199213
600000,XSHG,2020.01.02T09:30:02.000,12.48,1000,12480,182689,199650
600000,XSHG,2020.01.02T09:30:02.000,12.49,1000,12490,199661,196351
600000,XSHG,2020.01.02T09:30:02.000,12.49,1000,12490,200111,196351
600000,XSHG,2020.01.02T09:30:02.000,12.48,800,9984,182689,201523
600000,XSHG,2020.01.02T09:30:02.000,12.48,4000,49920,182689,201833
600000,XSHG,2020.01.02T09:30:02.000,12.49,600,7494,201853,196351
600000,XSHG,2020.01.02T09:30:02.000,12.49,800,9992,201853,200769
600000,XSHG,2020.01.02T09:30:02.000,12.5,50,625,201853,5127
600000,XSHG,2020.01.02T09:30:02.000,12.5,50,625,201853,6708
600000,XSHG,2020.01.02T09:30:03.000,12.49,400,4996,202134,202339
600000,XSHG,2020.01.02T09:30:03.000,12.5,1000,12500,203314,6708
600000,XSHG,2020.01.02T09:30:03.000,12.49,200,2498,202134,203398
600000,XSHG,2020.01.02T09:30:03.000,12.49,200,2498,202134,204536
600000,XSHG,2020.01.02T09:30:03.000,12.49,5000,62450,202338,204536
600000,XSHG,2020.01.02T09:30:03.000,12.49,1800,22482,206411,204536
600000,XSHG,2020.01.02T09:30:03.000,12.48,900,11232,182689,206558
600000,XSHG,2020.01.02T09:30:03.000,12.48,800,9984,182689,207116
600000,XSHG,2020.01.02T09:30:03.000,12.48,2000,24960,182689,207278
600000,XSHG,2020.01.02T09:30:03.000,12.48,1000,12480,182689,207286
600000,XSHG,2020.01.02T09:30:03.000,12.48,2469,30813.119999999998981,182689,207769
600000,XSHG,2020.01.02T09:30:03.000,12.48,531,6626.880000000000109,183782,207769
600000,XSHG,2020.01.02T09:30:03.000,12.48,2269,28317.119999999998981,183782,208576
600000,XSHG,2020.01.02T09:30:03.000,12.48,500,6240,183825,208576
600000,XSHG,2020.01.02T09:30:03.000,12.48,100,1248,183877,208576
600000,XSHG,2020.01.02T09:30:03.000,12.48,131,1634.880000000000109,183940,208576
600000,XSHG,2020.01.02T09:30:03.000,12.48,1000,12480,183940,208978
600000,XSHG,2020.01.02T09:30:03.000,12.48,869,10845.1200000000008,183940,209956
600000,XSHG,2020.01.02T09:30:03.000,12.48,131,1634.880000000000109,184689,209956
600000,XSHG,2020.01.02T09:30:03.000,12.48,2500,31200,184689,210969
600000,XSHG,2020.01.02T09:30:03.000,12.48,769,9597.1200000000008,184689,211708
600000,XSHG,2020.01.02T09:30:03.000,12.48,31,386.879999999999995,185208,211708
600000,XSHG,2020.01.02T09:30:03.000,12.49,53000,661970,211804,204536
600000,XSHG,2020.01.02T09:30:03.000,12.49,500,6245,211804,209564
600000,XSHG,2020.01.02T09:30:03.000,12.49,100,1249,211804,211644
600000,XSHG,2020.01.02T09:30:03.000,12.49,200,2498,211804,212253
600000,XSHG,2020.01.02T09:30:03.000,12.5,1500,18750,212533,6708
600000,XSHG,2020.01.02T09:30:03.000,12.5,450,5625,212543,6708
600000,XSHG,2020.01.02T09:30:03.000,12.5,3000,37500,212543,6709
600000,XSHG,2020.01.02T09:30:03.000,12.5,500,6250,212543,8995
600000,XSHG,2020.01.02T09:30:03.000,12.5,2050,25625,212543,9445
600000,XSHG,2020.01.02T09:30:03.000,12.49,3000,37470,211804,213055
600000,XSHG,2020.01.02T09:30:03.000,12.49,2000,24980,211804,213416
600000,XSHG,2020.01.02T09:30:03.000,12.49,3000,37470,211804,213483
600000,XSHG,2020.01.02T09:30:04.000,12.49,8000,99920,211804,214552
600000,XSHG,2020.01.02T09:30:04.000,12.5,500,6250,214570,9445
600000,XSHG,2020.01.02T09:30:04.000,12.49,2000,24980,211804,214870
600000,XSHG,2020.01.02T09:30:04.000,12.49,200,2498,211804,216677
600000,XSHG,2020.01.02T09:30:04.000,12.49,200,2498,211804,218299
600000,XSHG,2020.01.02T09:30:04.000,12.49,1500,18735,211804,218401
600000,XSHG,2020.01.02T09:30:04.000,12.5,450,5625,219925,9445
600000,XSHG,2020.01.02T09:30:04.000,12.5,50,625,219925,21681
600000,XSHG,2020.01.02T09:30:04.000,12.5,50,625,220237,21681
600000,XSHG,2020.01.02T09:30:04.000,12.5,200,2500,220237,22356
600000,XSHG,2020.01.02T09:30:04.000,12.5,1250,15625,220237,26846
600000,XSHG,2020.01.02T09:30:04.000,12.49,5000,62450,211804,221108
600000,XSHG,2020.01.02T09:30:04.000,12.49,1300,16237,211804,221130
600000,XSHG,2020.01.02T09:30:04.000,12.49,1000,12490,212310,221130
600000,XSHG,2020.01.02T09:30:04.000,12.49,800,9992,214474,221130
600000,XSHG,2020.01.02T09:30:04.000,12.49,200,2498,214474,223493
600000,XSHG,2020.01.02T09:30:04.000,12.49,100,1249,216506,223523
600000,XSHG,2020.01.02T09:30:04.000,12.49,100,1249,217656,223523
600000,XSHG,2020.01.02T09:30:04.000,12.49,800,9992,217672,223523
600000,XSHG,2020.01.02T09:30:04.000,12.49,200,2498,217672,223577
600000,XSHG,2020.01.02T09:30:04.000,12.49,100,1249,218444,223577
600000,XSHG,2020.01.02T09:30:04.000,12.49,10000,124900,219747,223577
600000,XSHG,2020.01.02T09:30:04.000,12.49,3000,37470,221452,223577
600000,XSHG,2020.01.02T09:30:04.000,12.49,800,9992,223272,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,1469,18333.119999999998981,185208,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,2800,34944,185398,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,2400,29952,185866,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,1500,18720,186022,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,1600,19968,187060,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,1100,13728,187497,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,13100,163488,188030,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,1100,13728,188767,223577
600000,XSHG,2020.01.02T09:30:04.000,12.48,831,10370.879999999999199,189042,223577
600000,XSHG,2020.01.02T09:30:04.000,12.49,500,6245,224297,224683
600000,XSHG,2020.01.02T09:30:04.000,12.49,500,6245,224297,225428
600000,XSHG,2020.01.02T09:30:04.000,12.48,500,6240,189042,225428
600000,XSHG,2020.01.02T09:30:04.000,12.48,500,6240,189042,225809
600000,XSHG,2020.01.02T09:30:04.000,12.48,500,6240,189042,226841
600000,XSHG,2020.01.02T09:30:05.000,12.5,500,6250,227260,26846
600000,XSHG,2020.01.02T09:30:05.000,12.48,500,6240,189042,227306
600000,XSHG,2020.01.02T09:30:05.000,12.48,3500,43680,189042,227776
600000,XSHG,2020.01.02T09:30:05.000,12.5,250,3125,228688,26846
600000,XSHG,2020.01.02T09:30:05.000,12.5,300,3750,228688,28122
600000,XSHG,2020.01.02T09:30:05.000,12.5,1000,12500,228688,34516
600000,XSHG,2020.01.02T09:30:05.000,12.5,500,6250,228688,39380
600000,XSHG,2020.01.02T09:30:05.000,12.5,300,3750,228688,39773
600000,XSHG,2020.01.02T09:30:05.000,12.5,100,1250,228688,41762
600000,XSHG,2020.01.02T09:30:05.000,12.5,100,1250,228688,47166
600000,XSHG,2020.01.02T09:30:05.000,12.5,2000,25000,228688,48825
600000,XSHG,2020.01.02T09:30:05.000,12.5,7500,93750,228688,50128
600000,XSHG,2020.01.02T09:30:05.000,12.5,61900,773750,228688,53308
600000,XSHG,2020.01.02T09:30:05.000,12.5,1500,18750,228688,56915
600000,XSHG,2020.01.02T09:30:05.000,12.5,1700,21250,228688,61560
600000,XSHG,2020.01.02T09:30:05.000,12.5,600,7500,228688,68517
600000,XSHG,2020.01.02T09:30:05.000,12.5,2250,28125,228688,82566
600000,XSHG,2020.01.02T09:30:05.000,12.49,1500,18735,228074,229254
600000,XSHG,2020.01.02T09:30:05.000,12.49,1000,12490,229135,229254
600000,XSHG,2020.01.02T09:30:05.000,12.48,47000,586560,189042,229254
600000,XSHG,2020.01.02T09:30:05.000,12.49,200,2498,229270,234325
600000,XSHG,2020.01.02T09:30:05.000,12.49,800,9992,232768,234325
600000,XSHG,2020.01.02T09:30:05.000,12.49,1000,12490,232768,234463
600000,XSHG,2020.01.02T09:30:05.000,12.49,2000,24980,232768,234811
600000,XSHG,2020.01.02T09:30:05.000,12.49,200,2498,232768,234823
600000,XSHG,2020.01.02T09:30:05.000,12.48,1200,14976,189042,234823
600000,XSHG,2020.01.02T09:30:05.000,12.48,100,1248,189042,234825
600000,XSHG,2020.01.02T09:30:05.000,12.48,1700,21216,189042,234995
600000,XSHG,2020.01.02T09:30:05.000,12.49,100,1249,235526,235535
600000,XSHG,2020.01.02T09:30:05.000,12.48,1300,16224,189042,235535
600000,XSHG,2020.01.02T09:30:05.000,12.48,2500,31200,189042,236201
600000,XSHG,2020.01.02T09:30:05.000,12.48,100,1248,189042,236240
600000,XSHG,2020.01.02T09:30:05.000,12.48,100,1248,189042,240839
600000,XSHG,2020.01.02T09:30:05.000,12.49,100,1249,241644,239937
